Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
5344,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13751,"10,00,000",00847,3382516
5345,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13499,"10,00,000",00847,3382516
5346,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13497,"10,00,000",00847,3382516
5347,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13752,"10,00,000",00847,3382516
5348,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13754,"10,00,000",00847,3382516
5349,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13755,"10,00,000",00847,3382516
5350,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13757,"10,00,000",00847,3382516
5351,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13759,"10,00,000",00847,3382516
5352,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13762,"10,00,000",00847,3382516
5353,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13764,"10,00,000",00847,3382516
5354,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13756,"10,00,000",00847,3382516
5355,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13760,"10,00,000",00847,3382516
5356,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13758,"10,00,000",00847,3382516
5357,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13768,"10,00,000",00847,3382516
5358,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13479,"10,00,000",00847,3382516
5359,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13484,"10,00,000",00847,3382516
5360,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13486,"10,00,000",00847,3382516
5361,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13482,"10,00,000",00847,3382516
5362,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13763,"10,00,000",00847,3382516
5363,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13765,"10,00,000",00847,3382516
5364,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13767,"10,00,000",00847,3382516
5365,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13769,"10,00,000",00847,3382516
5366,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,TL,13761,"10,00,000",00847,3382516
5367,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OL,1299,"1,00,000",00847,3382516
5368,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OL,1290,"1,00,000",00847,3382516
5369,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OL,1300,"1,00,000",00847,3382516
5370,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OL,1292,"1,00,000",00847,3382516
5371,18/Jan/2021,YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,OL,1317,"1,00,000",00847,3382516
5372,19/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OC,7973,"1,00,00,000",00691,7516991
5373,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TL,13490,"10,00,000",00691,7516991
5374,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TL,13495,"10,00,000",00691,7516991
5375,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TL,13766,"10,00,000",00691,7516991
5376,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TL,13488,"10,00,000",00691,7516991
5377,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,1296,"1,00,000",00691,7516991
5378,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,1298,"1,00,000",00691,7516991
5379,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,1294,"1,00,000",00691,7516991
5380,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,1321,"1,00,000",00691,7516991
5381,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,1325,"1,00,000",00691,7516991
5382,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,1323,"1,00,000",00691,7516991
5383,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,1319,"1,00,000",00691,7516991
5384,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,16657,"1,00,000",00691,3428540
5385,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,OL,16655,"1,00,000",00691,3428540
5386,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TT,67019,"10,000",00691,3428540
5387,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TT,67021,"10,000",00691,3428540
5388,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TT,67003,"10,000",00691,3428540
5389,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TT,67005,"10,000",00691,3428540
5390,20/Jan/2021,BHARATIYA JANATA PARTY,*******8244,TT,67017,"10,000",00691,3428540
5391,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8037,"1,00,00,000",00041,2804026
5392,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8054,"1,00,00,000",00041,2804026
5393,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8058,"1,00,00,000",00041,2804026
5394,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8068,"1,00,00,000",00041,2804026
5395,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8025,"1,00,00,000",00041,2804026
5396,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8441,"1,00,00,000",00041,2804026
5397,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8414,"1,00,00,000",00041,2804026
5398,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8072,"1,00,00,000",00041,2804026
5399,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8009,"1,00,00,000",00041,2804026
5400,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8049,"1,00,00,000",00041,2804026
5401,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8041,"1,00,00,000",00041,2804026
5402,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8425,"1,00,00,000",00041,2804026
5403,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8056,"1,00,00,000",00041,2804026
5404,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8439,"1,00,00,000",00041,2804026
5405,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8045,"1,00,00,000",00041,2804026
5406,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8023,"1,00,00,000",00041,2804026
5407,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8437,"1,00,00,000",00041,2804026
5408,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8002,"1,00,00,000",00041,2804026
5409,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8039,"1,00,00,000",00041,2804026
5410,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8051,"1,00,00,000",00041,2804026
5411,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,7975,"1,00,00,000",00041,2804026
5412,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8021,"1,00,00,000",00041,2804026
5413,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8419,"1,00,00,000",00041,2804026
5414,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8404,"1,00,00,000",00041,2804026
5415,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8015,"1,00,00,000",00041,2804026
5416,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8427,"1,00,00,000",00041,2804026
5417,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8060,"1,00,00,000",00041,2804026
5418,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8443,"1,00,00,000",00041,2804026
5419,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8412,"1,00,00,000",00041,2804026
5420,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8062,"1,00,00,000",00041,2804026
5421,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8017,"1,00,00,000",00041,2804026
5422,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8429,"1,00,00,000",00041,2804026
5423,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8435,"1,00,00,000",00041,2804026
5424,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8011,"1,00,00,000",00041,2804026
5425,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8431,"1,00,00,000",00041,2804026
5426,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8406,"1,00,00,000",00041,2804026
5427,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8043,"1,00,00,000",00041,2804026
5428,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8033,"1,00,00,000",00041,2804026
5429,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8013,"1,00,00,000",00041,2804026
5430,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8070,"1,00,00,000",00041,2804026
5431,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8417,"1,00,00,000",00041,2804026
5432,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8035,"1,00,00,000",00041,2804026
5433,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8074,"1,00,00,000",00041,2804026
5434,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8416,"1,00,00,000",00041,2804026
5435,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8423,"1,00,00,000",00041,2804026
5436,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8064,"1,00,00,000",00041,2804026
5437,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8066,"1,00,00,000",00041,2804026
5438,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8047,"1,00,00,000",00041,2804026
5439,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8402,"1,00,00,000",00041,2804026
5440,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8410,"1,00,00,000",00041,2804026
5441,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8019,"1,00,00,000",00041,2804026
5442,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8421,"1,00,00,000",00041,2804026
5443,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8408,"1,00,00,000",00041,2804026
5444,07/Apr/2021,BIJU JANATA DAL,*******4340,OC,8433,"1,00,00,000",00041,2804026
5445,07/Apr/2021,BIJU JANATA DAL,*******4340,TL,13790,"10,00,000",00041,2804026
5446,07/Apr/2021,BIJU JANATA DAL,*******4340,TL,13796,"10,00,000",00041,2804026
5447,07/Apr/2021,BIJU JANATA DAL,*******4340,TL,13792,"10,00,000",00041,2804026
5448,07/Apr/2021,BIJU JANATA DAL,*******4340,TL,13794,"10,00,000",00041,2804026
5449,07/Apr/2021,BIJU JANATA DAL,*******4340,TL,13798,"10,00,000",00041,2804026
5450,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,5749,"1,00,00,000",00800,5614473
5451,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8453,"1,00,00,000",00800,5614473
5452,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8451,"1,00,00,000",00800,5614473
5453,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,5744,"1,00,00,000",00800,5614473
5454,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,5747,"1,00,00,000",00800,5614473
5455,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,5741,"1,00,00,000",00800,5614473
5456,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8460,"1,00,00,000",00800,5614473
5457,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8458,"1,00,00,000",00800,5614473
5458,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8455,"1,00,00,000",00800,5614473
5459,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8466,"1,00,00,000",00800,5614473
5460,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8469,"1,00,00,000",00800,5614473
5461,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8462,"1,00,00,000",00800,5614473
5462,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8473,"1,00,00,000",00800,5614473
5463,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8559,"1,00,00,000",00800,5614473
5464,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8552,"1,00,00,000",00800,5614473
5465,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8567,"1,00,00,000",00800,5614473
5466,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8558,"1,00,00,000",00800,5614473
5467,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8568,"1,00,00,000",00800,5614473
5468,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8550,"1,00,00,000",00800,5614473
5469,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8539,"1,00,00,000",00800,5614473
5470,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8546,"1,00,00,000",00800,5614473
5471,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8571,"1,00,00,000",00800,5614473
5472,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8532,"1,00,00,000",00800,5614473
5473,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8548,"1,00,00,000",00800,5614473
5474,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8526,"1,00,00,000",00800,5614473
5475,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8533,"1,00,00,000",00800,5614473
5476,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8554,"1,00,00,000",00800,5614473
5477,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8574,"1,00,00,000",00800,5614473
5478,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8538,"1,00,00,000",00800,5614473
5479,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8541,"1,00,00,000",00800,5614473
5480,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8565,"1,00,00,000",00800,5614473
5481,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8570,"1,00,00,000",00800,5614473
5482,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8573,"1,00,00,000",00800,5614473
5483,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8563,"1,00,00,000",00800,5614473
5484,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8529,"1,00,00,000",00800,5614473
5485,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8561,"1,00,00,000",00800,5614473
5486,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8540,"1,00,00,000",00800,5614473
5487,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8566,"1,00,00,000",00800,5614473
5488,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8557,"1,00,00,000",00800,5614473
5489,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8564,"1,00,00,000",00800,5614473
5490,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8535,"1,00,00,000",00800,5614473
5491,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8553,"1,00,00,000",00800,5614473
5492,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8560,"1,00,00,000",00800,5614473
5493,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8543,"1,00,00,000",00800,5614473
5494,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8537,"1,00,00,000",00800,5614473
5495,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8531,"1,00,00,000",00800,5614473
5496,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8562,"1,00,00,000",00800,5614473
5497,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8544,"1,00,00,000",00800,5614473
5498,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8551,"1,00,00,000",00800,5614473
5499,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8527,"1,00,00,000",00800,5614473
5500,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8536,"1,00,00,000",00800,5614473
5501,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8542,"1,00,00,000",00800,5614473
5502,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8556,"1,00,00,000",00800,5614473
5503,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8534,"1,00,00,000",00800,5614473
5504,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8549,"1,00,00,000",00800,5614473
5505,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8572,"1,00,00,000",00800,5614473
5506,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8530,"1,00,00,000",00800,5614473
5507,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8547,"1,00,00,000",00800,5614473
5508,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8555,"1,00,00,000",00800,5614473
5509,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8528,"1,00,00,000",00800,5614473
5510,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8545,"1,00,00,000",00800,5614473
5511,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,8569,"1,00,00,000",00800,5614473
5512,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6990,"1,00,00,000",00800,5614473
5513,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6779,"1,00,00,000",00800,5614473
5514,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6849,"1,00,00,000",00800,5614473
5515,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6791,"1,00,00,000",00800,5614473
5516,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6992,"1,00,00,000",00800,5614473
5517,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6984,"1,00,00,000",00800,5614473
5518,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6997,"1,00,00,000",00800,5614473
5519,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6979,"1,00,00,000",00800,5614473
5520,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6799,"1,00,00,000",00800,5614473
5521,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6781,"1,00,00,000",00800,5614473
5522,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6785,"1,00,00,000",00800,5614473
5523,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6995,"1,00,00,000",00800,5614473
5524,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6982,"1,00,00,000",00800,5614473
5525,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6977,"1,00,00,000",00800,5614473
5526,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6789,"1,00,00,000",00800,5614473
5527,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6845,"1,00,00,000",00800,5614473
5528,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6847,"1,00,00,000",00800,5614473
5529,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6981,"1,00,00,000",00800,5614473
5530,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6988,"1,00,00,000",00800,5614473
5531,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6843,"1,00,00,000",00800,5614473
5532,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6800,"1,00,00,000",00800,5614473
5533,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6796,"1,00,00,000",00800,5614473
5534,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6980,"1,00,00,000",00800,5614473
5535,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6994,"1,00,00,000",00800,5614473
5536,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6783,"1,00,00,000",00800,5614473
5537,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6797,"1,00,00,000",00800,5614473
5538,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6983,"1,00,00,000",00800,5614473
5539,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6841,"1,00,00,000",00800,5614473
5540,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6987,"1,00,00,000",00800,5614473
5541,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6795,"1,00,00,000",00800,5614473
5542,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6993,"1,00,00,000",00800,5614473
5543,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6798,"1,00,00,000",00800,5614473
5544,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6793,"1,00,00,000",00800,5614473
5545,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6787,"1,00,00,000",00800,5614473
5546,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6777,"1,00,00,000",00800,5614473
5547,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6991,"1,00,00,000",00800,5614473
5548,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6985,"1,00,00,000",00800,5614473
5549,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6986,"1,00,00,000",00800,5614473
5550,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6989,"1,00,00,000",00800,5614473
5551,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,OC,6999,"1,00,00,000",00800,5614473
5552,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,123,"10,00,000",00800,5614473
5553,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,117,"10,00,000",00800,5614473
5554,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,107,"10,00,000",00800,5614473
5555,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,129,"10,00,000",00800,5614473
5556,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,112,"10,00,000",00800,5614473
5557,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,134,"10,00,000",00800,5614473
5558,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,141,"10,00,000",00800,5614473
5559,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,102,"10,00,000",00800,5614473
5560,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,154,"10,00,000",00800,5614473
5561,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,TL,147,"10,00,000",00800,5614473
5562,07/Apr/2021,TELUGU DESAM PARTY,*******3067,OC,6976,"1,00,00,000",00847,3382516
5563,07/Apr/2021,TELUGU DESAM PARTY,*******3067,OC,6978,"1,00,00,000",00847,3382516
5564,07/Apr/2021,TELUGU DESAM PARTY,*******3067,TL,7549,"10,00,000",00847,3382516
5565,07/Apr/2021,TELUGU DESAM PARTY,*******3067,TL,7551,"10,00,000",00847,3382516
